Id,SalePrice
1555,173247.44303770116
1556,116116.54928875122
1557,119483.45961846002
1558,106011.04854755352
1559,93796.16431024733
1560,120284.45437531424
1561,141255.55253974363
1562,124823.3012938348
1563,108705.2633210299
1564,164736.83022956434
1565,150979.46320118298
1566,232793.32961042438
1567,93690.49280658619
1568,220079.5742470938
1569,126738.57057189074
1570,141454.66205489376
1571,130504.05080290703
1572,134266.88302613582
1573,248880.8003141217
1574,136778.54939919178
1575,221453.97232727302
1576,218133.78491836393
1577,190974.08856999822
1578,144428.64347404175
1579,141196.83040744675
1580,198375.87961217895
1581,145186.39211321253
1582,120039.22060782558
1583,300334.40763623966
1584,230717.53114639607
1585,133100.09727567664
1586,81597.43824167756
1587,103973.10222360521
1588,133820.74228449332
1589,107638.79472182623
1590,135159.2489918684
1591,97260.24168068996
1592,125314.95309438134
1593,119986.34327288803
1594,108955.39395205444
1595,130521.47613674896
1596,233259.98790846835
1597,181680.9282586032
1598,200546.66127286918
1599,158104.2226062336
1600,165710.92371339304
1601,61787.24181157625
1602,110951.66103725604
1603,78467.44841897493
1604,220669.71901288387
1605,246883.4774114271
1606,163709.2122277619
1607,191193.90577559025
1608,227389.8348874233
1609,193643.61629652313
1610,151083.78053038722
1611,150202.36585173808
1612,179348.983235684
1613,167550.2038892909
1614,102959.93225812489
1615,80914.73910487365
1616,82564.16471664664
1617,87151.92792392842
1618,116410.15241283645
1619,131936.65624681418
1620,164868.6156946523
1621,142645.15974911023
1622,130820.0591894753
1623,256351.7102682795
1624,203159.45548864995
1625,118270.63800414857
1626,170351.9503243172
1627,184586.6941972316
1628,278662.30913093535
1629,181718.8771326435
1630,328726.06097768707
1631,211578.22820617826
1632,241997.97724361814
1633,174276.1812301485
1634,183952.8246762036
1635,180353.22659363327
1636,173224.8091520875
1637,182029.2416804444
1638,218423.55300629814
1639,188482.50383569725
1640,251571.85475192466
1641,187992.87027364643
1642,227859.16089726915
1643,236132.53463050612
1644,233789.61182379586
1645,186511.48757115196
1646,152802.87233659564
1647,168360.27533903753
1648,133490.10150349163
1649,126051.25556717951
1650,106350.47803617525
1651,116591.36264196379
1652,97868.00572945105
1653,97126.76673556083
1654,144389.2041722622
1655,139104.81704956747
1656,142865.98255092415
1657,145479.5143334957
1658,144662.5394231911
1659,112914.27204182942
1660,146624.9464403651
1661,449774.8397300267
1662,374198.7751000159
1663,381416.1912280614
1664,514047.1081986919
1665,343530.8390565083
1666,327952.0076740246
1667,364700.3585245323
1668,340753.4552863461
1669,309189.10965081723
1670,354192.3903386682
1671,265048.2287627193
1672,436599.0861032141
1673,291414.07059465017
1674,277159.555732605
1675,202607.63710130908
1676,192583.55103052867
1677,224486.61210221043
1678,478111.17675234145
1679,374838.82171886327
1680,331968.4647081492
1681,286228.2011418032
1682,304974.39256505686
1683,206907.36789509456
1684,201683.06186213947
1685,187714.46932851695
1686,183761.35364957276
1687,186537.36962864493
1688,210808.4413410885
1689,209573.24974513374
1690,200383.96827445162
1691,189680.2891905292
1692,269184.6481064083
1693,178381.80078863882
1694,176009.17725729352
1695,173639.70956475535
1696,271159.3155133231
1697,168298.6613469692
1698,337892.81500008045
1699,332201.5565944834
1700,241392.2277348901
1701,274664.04783471685
1702,266077.47803529515
1703,272105.87971781485
1704,276294.9948267499
1705,242529.8330992904
1706,425685.5890268865
1707,215157.82788136543
1708,205687.9720328351
1709,281554.7923038432
1710,231911.85082840914
1711,259176.18663750304
1712,271957.48597360443
1713,263134.12415353995
1714,215063.46095436605
1715,197904.79918173142
1716,190989.84321252315
1717,180661.88325478078
1718,151955.22305491514
1719,202544.65661792562
1720,236356.483132325
1721,185938.1134966336
1722,145578.76467095595
1723,155046.062259079
1724,211533.8419837679
1725,224899.32280095192
1726,175031.70973861546
1727,169295.5112835104
1728,181791.8513446382
1729,153097.0808705372
1730,158580.34722492224
1731,121225.0823897092
1732,112666.87155666832
1733,107856.63785453298
1734,114811.47943303233
1735,123835.38374531445
1736,109229.43156507194
1737,304010.8899284689
1738,233808.34114242808
1739,267121.9327901797
1740,215127.87215469242
1741,184828.19683674275
1742,168059.28234811252
1743,175388.28666495343
1744,282710.14501783624
1745,232087.3036863771
1746,213467.98382133833
1747,213548.41264796167
1748,221314.627508088
1749,156765.79227701292
1750,146210.58026875366
1751,255181.39378621298
1752,107590.55892655668
1753,156432.0077835091
1754,203938.4557345745
1755,178219.74122703337
1756,110411.01478409705
1757,106305.04991505053
1758,139837.86803210768
1759,153575.7010183237
1760,165761.81855657665
1761,155452.70153329842
1762,157233.98751691473
1763,175891.4660508223
1764,112100.33325686023
1765,176505.1321445121
1766,161559.69872407557
1767,211441.26616115778
1768,124167.33069227157
1769,180763.7368809584
1770,135793.6865330255
1771,124475.35479660235
1772,139863.8756080262
1773,128974.28426006521
1774,170095.45637404147
1775,124395.60793932423
1776,120148.25345790228
1777,95031.49610319134
1778,132523.0398621276
1779,107289.72803287976
1780,176270.30203521394
1781,123200.81787162792
1782,86155.9659036705
1783,143173.5685981698
1784,104720.83990350217
1785,125851.8617762395
1786,162275.1090632878
1787,167318.29196592412
1788,66545.70115865069
1789,110892.42227740295
1790,88398.50091681306
1791,200837.5336194641
1792,150376.6517616083
1793,142240.20926718722
1794,145108.73652921873
1795,131024.57532570111
1796,124649.97932605121
1797,126890.47088144271
1798,114912.91451020683
1799,95726.6135872184
1800,116925.96838321503
1801,126036.59057523106
1802,153767.09851564525
1803,158337.12281015667
1804,133982.6641089136
1805,131537.39101412988
1806,129175.1756754559
1807,137217.2763949877
1808,125639.36294727781
1809,110402.59141350338
1810,121515.84095552657
1811,91884.83889552964
1812,105481.59999762481
1813,110344.9086002146
1814,89764.88913378485
1815,59044.225256135054
1816,88112.33362344111
1817,110903.84443315683
1818,140556.9193268244
1819,132447.98913284615
1820,68765.29319444043
1821,116094.84679246129
1822,152838.433172533
1823,62484.09909752291
1824,142661.07696906442
1825,123649.87179918475
1826,97236.87033135946
1827,106288.22210138656
1828,116325.80977886313
1829,125561.98368969664
1830,132029.04383529074
1831,146882.8142104916
1832,110812.7114773998
1833,123797.00763974087
1834,126198.24007225328
1835,140066.5000415543
1836,126181.39191416765
1837,86667.55748088649
1838,119852.99450320855
1839,86611.37191691161
1840,127773.52999778981
1841,131558.96912284213
1842,106126.56765811908
1843,129906.033700503
1844,137230.4939513611
1845,141136.51749835015
1846,151057.37931225888
1847,166568.33663646888
1848,62772.22099924273
1849,114124.61382831179
1850,118450.11279741868
1851,151145.56948608244
1852,125403.06266870428
1853,126721.25751097938
1854,171697.7797074846
1855,175069.4593278433
1856,215202.97452604465
1857,160493.64051028542
1858,140985.71345992901
1859,123701.17838320261
1860,168073.3870362269
1861,123061.31468722089
1862,272368.62087908224
1863,263779.33875717816
1864,263875.95532605995
1865,327788.1626870525
1866,328959.38595937303
1867,249131.80705155001
1868,301883.3441893342
1869,201183.98118395792
1870,223019.3650582122
1871,264140.32197418
1872,187625.33929827466
1873,236773.40274654154
1874,131602.63798348382
1875,201956.46591750777
1876,190182.20720359628
1877,209181.8809663221
1878,225199.79633514635
1879,130184.58447081895
1880,124450.90315505557
1881,233478.12262511248
1882,264437.2314459019
1883,203492.1991732576
1884,214601.66094566518
1885,248274.63261047285
1886,282689.6551416645
1887,213170.55881433506
1888,264976.95729476307
1889,183999.84621553987
1890,117297.6608421921
1891,125053.38081920965
1892,98094.13534280391
1893,129033.09140586706
1894,141936.13427808724
1895,147433.79270365747
1896,127606.94196025786
1897,115112.76014551331
1898,122015.17619983359
1899,162269.8812421986
1900,146957.4949591523
1901,156955.92644739183
1902,140110.3204209843
1903,198718.95728541646
1904,129543.79548113102
1905,178414.63661180466
1906,153225.3267288052
1907,204149.9769245386
1908,108773.49920524165
1909,127125.93676805063
1910,119221.43833702846
1911,184802.55192695136
1912,307412.65398707066
1913,144629.74292592535
1914,67035.14140953128
1915,235486.66371086345
1916,63792.610462954086
1917,254480.9933978757
1918,130816.06693901589
1919,166950.01793641056
1920,170606.34981521667
1921,375037.63005388953
1922,314065.3179501689
1923,210901.34348525255
1924,225387.36622526092
1925,216974.8269801475
1926,359233.8949849797
1927,128624.94774715658
1928,161333.82824506343
1929,108956.43303661764
1930,131689.64242745517
1931,132101.46349676984
1932,143506.41505448087
1933,154681.785666507
1934,176612.47413358508
1935,170299.15891500757
1936,175407.522999788
1937,190325.18196582355
1938,178864.2265424301
1939,264505.8352062982
1940,199361.1394252493
1941,187196.56858218875
1942,190089.5487489654
1943,214320.64213534145
1944,323534.5894634212
1945,364544.57500228385
1946,197562.91514687816
1947,311997.1108157983
1948,185930.84333823388
1949,244704.44062431084
1950,178018.20408897448
1951,280759.51226913556
1952,239159.4559042113
1953,181083.37112455713
1954,206420.85082970606
1955,137106.08996279986
1956,305006.969084279
1957,175157.75085094647
1958,292182.6812134908
1959,152314.09537802485
1960,111897.18005027504
1961,118319.82539760262
1962,97010.49649217355
1963,98027.55045295264
1964,98536.31007189525
1965,135594.85096304733
1966,134778.34560640538
1967,276450.50088156323
1968,403657.2398473962
1969,377548.21155536873
1970,407694.715008516
1971,453670.93928460154
1972,361660.7562765264
1973,275933.7154905541
1974,317186.10338438576
1975,506512.1027815675
1976,278264.495233303
1977,361986.4946868901
1978,358572.6163615918
1979,347610.76922884
1980,226552.1495476661
1981,349780.2659733396
1982,228970.98132909692
1983,229248.90855061068
1984,185786.74010670773
1985,214251.16008946218
1986,199664.0492660103
1987,186688.28636669467
1988,189177.3504197163
1989,210325.28737478788
1990,225093.72629536613
1991,218390.64330643526
1992,219134.61110348126
1993,193237.76172831262
1994,235093.08390126858
1995,194506.29279655273
1996,287138.63107087155
1997,348383.37593756156
1998,314996.3931060271
1999,263098.49248189764
2000,306243.9539934475
2001,260671.90785672097
2002,257668.896956179
2003,261495.06353519365
2004,258905.92402532586
2005,246167.81775086635
2006,217171.49320938057
2007,273950.4041022953
2008,191221.9421012861
2009,183657.6358284547
2010,200432.89611409977
2011,162023.35916617798
2012,180432.70728876514
2013,172348.4993207999
2014,178324.31012299124
2015,197763.86305588484
2016,179133.9432827056
2017,189180.4174754443
2018,120689.38019554714
2019,128381.31814684391
2020,110888.82665702679
2021,108662.14539689248
2022,190896.67748716002
2023,158016.41768401832
2024,251158.09756990412
2025,349691.5458896462
2026,177653.65426530284
2027,149954.90081511613
2028,172018.7715430428
2029,153332.32908006015
2030,265686.48116081546
2031,237824.3654009609
2032,256483.76133016858
2033,255796.86202599027
2034,165691.8816801947
2035,205957.86803893917
2036,197940.66240838182
2037,199129.70088911566
2038,291062.99879510724
2039,218508.97472779884
2040,338068.1588767003
2041,257872.4435793054
2042,207215.8149184568
2043,162777.9977254112
2044,195428.0647887309
2045,209045.57303314077
2046,159894.31319574808
2047,136286.10564413198
2048,127856.53975167531
2049,161328.59709230936
2050,184399.8390409043
2051,99210.1241539904
2052,128850.36037577863
2053,140568.58177121638
2054,87423.96999460479
2055,148500.45706879703
2056,144386.08873713788
2057,113935.61056138344
2058,207561.93236214283
2059,136441.64150907303
2060,149228.18399311064
2061,173291.23230451488
2062,121430.57839120216
2063,111392.49976004183
2064,128211.98131532171
2065,119532.2394483342
2066,177299.2349847372
2067,130234.50382440536
2068,164328.47069909095
2069,88032.37292001533
2070,110165.73701063497
2071,93441.53705359853
2072,150660.87251478236
2073,131161.34718258402
2074,184663.19751012986
2075,143094.92554700308
2076,113835.47240975256
2077,133570.07366812
2078,116229.77805220977
2079,129244.18108676956
2080,116289.64995865761
2081,127310.35024334259
2082,145071.37699103667
2083,136896.5199837744
2084,101625.80157287799
2085,120962.01038522135
2086,121828.20830935608
2087,128330.88526146243
2088,111645.19357175032
2089,80331.92755340874
2090,133656.46682805504
2091,109838.22052731061
2092,118764.5661232273
2093,134491.15215512572
2094,129187.74177345882
2095,137340.6024602836
2096,87002.78194764128
2097,101407.0029542734
2098,133806.19423517064
2099,55162.01079786533
2100,100406.58103275216
2101,129236.66263724242
2102,122438.77199002035
2103,100757.08079456592
2104,140159.76840176416
2105,117860.56330731048
2106,85600.68615103782
2107,190882.04551730448
2108,100908.82408157438
2109,108489.01695102076
2110,127670.96983176497
2111,137927.58780087208
2112,134087.2255134234
2113,116122.75074710947
2114,115584.90188010971
2115,148683.26067460966
2116,115323.511032855
2117,126452.43850513596
2118,114180.13456280512
2119,102709.26363496121
2120,111453.7062970316
2121,89149.61360434105
2122,91716.74667055246
2123,87837.31184717576
2124,153259.67043590522
2125,125443.9703780842
2126,163410.7365047623
2127,142805.90998453356
2128,119548.19978952243
2129,98003.06008711636
2130,125380.58107228352
2131,150984.21478875165
2132,117016.10261478869
2133,122489.69286229716
2134,111453.06855563322
2135,96386.91329318112
2136,83793.36957950784
2137,126373.59432974289
2138,137194.77021903492
2139,152019.43431438116
2140,133614.91978171174
2141,136830.21426140578
2142,125123.52548065982
2143,137946.53057325265
2144,128617.09734295095
2145,129486.97835292442
2146,147291.28934200061
2147,165717.32422419998
2148,140495.80785680414
2149,135103.06118786533
2150,219841.58934594697
2151,124462.29749711847
2152,164483.37891909032
2153,154995.1316682838
2154,110365.11520634161
2155,142120.75107277776
2156,237000.67129070207
2157,221556.63687052781
2158,224839.4906437164
2159,211193.18545447267
2160,194784.54962935107
2161,264773.3579690682
2162,399694.8154397543
2163,351988.8138686272
2164,240456.63217872675
2165,177605.16334241853
2166,142433.5072780416
2167,210443.66395156097
2168,194626.34551996188
2169,198469.54878036815
2170,213436.22786998097
2171,146412.6249149081
2172,143630.3253547069
2173,159215.77891037683
2174,247981.2074462698
2175,288725.7777608151
2176,297664.2994705469
2177,249175.05229470518
2178,235128.9589960245
2179,133736.08429555755
2180,199594.75042566474
2181,209363.4969245244
2182,236196.49825570814
2183,203382.38786216974
2184,123135.27396446202
2185,127433.8867675102
2186,147097.8516808553
2187,149048.54824554842
2188,157793.84559966152
2189,235342.97791160626
2190,87510.22122439792
2191,88732.80423549275
2192,88325.69279669129
2193,128275.08943807009
2194,105352.71589227513
2195,106008.4199797714
2196,109752.14985851149
2197,125066.50012905417
2198,147417.34297429185
2199,162632.838091434
2200,133956.0893730139
2201,155249.28577343834
2202,182629.7676951349
2203,154072.86100917062
2204,170874.1246475374
2205,126908.62400728594
2206,135240.99497377698
2207,192936.13708802385
2208,225824.77562478505
2209,202069.9395935164
2210,112842.36241071347
2211,110721.86459327258
2212,116647.30472314577
2213,101429.05506162919
2214,126023.36950418647
2215,98401.83465980059
2216,132227.12705617194
2217,58046.17773645749
2218,79835.49956795495
2219,83278.09229437677
2220,73097.86533730078
2221,235660.10144273457
2222,215898.19494460896
2223,274906.1871094233
2224,219192.71609360457
2225,135566.1464432036
2226,170968.1774407197
2227,196011.07414923114
2228,258831.3673594679
2229,241984.59195299246
2230,150376.79517202722
2231,215871.01830883138
2232,194207.5961314021
2233,192062.8398771601
2234,245241.30914043786
2235,211787.37219113144
2236,269294.54433289275
2237,319779.9353539946
2238,182032.04094734648
2239,135245.38022422898
2240,140952.4735152771
2241,141194.0026641576
2242,113871.73788197126
2243,112806.20960941436
2244,92941.3537615281
2245,88791.04341071652
2246,139472.00814639224
2247,96797.94192786663
2248,108781.79828122206
2249,121071.65048861034
2250,125098.94651401119
2251,119550.4800122225
2252,177741.09842227673
2253,160907.43141085995
2254,173655.52467727326
2255,187188.71366637122
2256,186391.19650163242
2257,200693.79123490775
2258,180605.55235912403
2259,179101.9145012174
2260,164410.4535280926
2261,179099.2670448986
2262,217197.17647648678
2263,322450.3262493289
2264,495031.74299037555
2265,188151.5138474207
2266,297621.1536286086
2267,364210.97720810625
2268,392528.12290668103
2269,165314.62372794622
2270,203320.71775595171
2271,221672.8784342431
2272,214126.76178781787
2273,167175.30114410646
2274,182181.7450536069
2275,170285.11103515243
2276,188809.48443462444
2277,177086.576160789
2278,145595.00924050182
2279,131690.7727335734
2280,108883.7210433082
2281,159497.88153226426
2282,172409.07822305275
2283,104601.26447274405
2284,118804.21469067156
2285,127854.34496754673
2286,114693.06937035146
2287,353924.96627032605
2288,298695.98097912915
2289,330449.78539145825
2290,417450.49196875206
2291,335708.6747576482
2292,431120.9611081893
2293,467759.6332845529
2294,403007.95426694734
2295,468840.41861606477
2296,299294.78363432875
2297,313610.3834013191
2298,358161.1310057283
2299,374450.0915436115
2300,321602.7075040613
2301,289561.29593692353
2302,246219.94085973172
2303,258317.46192701525
2304,263120.071650451
2305,194821.5195807614
2306,194829.13737715062
2307,202012.23151636004
2308,240394.72447457415
2309,299414.68814043206
2310,226898.1045694375
2311,206638.00120431607
2312,184844.06144895268
2313,192408.05018687522
2314,192403.2793860137
2315,187812.95531275528
2316,209150.36370170204
2317,188482.05445892547
2318,179905.5557030958
2319,188715.69504097998
2320,191675.1043067284
2321,233622.45225066497
2322,190289.79115030624
2323,183795.17971975746
2324,188578.24551045988
2325,227803.10350914288
2326,191310.59128260272
2327,220016.61798223166
2328,223083.1805388098
2329,187623.46050627582
2330,186548.3995004326
2331,350501.5337462615
2332,369884.37646621664
2333,308138.2289945055
2334,271928.439331503
2335,277543.08477607375
2336,306966.7705604096
2337,204753.63591810176
2338,263064.87265327666
2339,247868.66217826438
2340,393112.53414580226
2341,222061.35568610797
2342,232068.0482792355
2343,223035.52991989293
2344,231275.3187209142
2345,249431.82690232934
2346,214142.07787504522
2347,200337.7271579926
2348,223890.53001765718
2349,168588.6975370913
2350,281640.1919332524
2351,263255.60920871195
2352,277982.2808211194
2353,255240.7805211607
2354,142419.92440796492
2355,163974.6352080019
2356,161035.1936024425
2357,202549.29255026605
2358,187279.95811956088
2359,146324.12627742175
2360,114719.97996618711
2361,124215.17964787236
2362,265766.0538836114
2363,130207.18240432702
2364,170651.5872161962
2365,213736.46955600142
2366,184428.8577934087
2367,216975.24082718178
2368,202171.8119237787
2369,224257.22798762194
2370,159878.91274037116
2371,162779.472485451
2372,194493.30853404672
2373,266182.04409454897
2374,282579.14326441684
2375,238390.2405685795
2376,275205.74945371615
2377,333016.7622751758
2378,145991.13141174594
2379,195422.2872576256
2380,144993.09154238837
2381,166429.08172367382
2382,199302.77941023454
2383,222592.69653526455
2384,235409.87070141954
2385,146799.0012289964
2386,135715.9422743152
2387,132233.68450274627
2388,111329.41572309118
2389,130603.2818238749
2390,137414.49403833292
2391,124234.37178428019
2392,108888.91314750831
2393,157653.95758118338
2394,130954.24467150195
2395,185101.8537426473
2396,153085.69292329022
2397,210508.24738490765
2398,123631.59528545168
2399,76294.440176341
2400,65639.83416697221
2401,107771.91442107098
2402,122432.23322874363
2403,158104.67494668995
2404,134412.67947394412
2405,154800.72930759136
2406,134598.5492670811
2407,107116.53880433181
2408,130148.95723635834
2409,129395.87597283666
2410,194833.3180017528
2411,110593.1165356598
2412,146834.35509085882
2413,126249.27964730682
2414,145179.33079774014
2415,147885.6814809227
2416,125321.28726602759
2417,121964.45259152078
2418,125703.36260612217
2419,118622.39331676986
2420,119091.66541757058
2421,133979.8530702394
2422,113426.06329059528
2423,124182.48876228782
2424,166885.3887758004
2425,205233.38545043283
2426,127951.31719067323
2427,138216.74792833038
2428,180113.64182236904
2429,109680.58042425434
2430,122972.38763842252
2431,121862.60375608211
2432,131926.5906627542
2433,127350.66561226088
2434,126968.91101083292
2435,146833.23483790652
2436,96596.5385995536
2437,105439.96184956955
2438,114156.61660221989
2439,106781.18155398658
2440,117137.58126068569
2441,95342.31733026421
2442,102240.36742995009
2443,116349.77462549972
2444,128064.3612155208
2445,87772.16436800985
2446,116556.34299306723
2447,171714.09345481338
2448,129939.73562046827
2449,100684.4633587372
2450,141357.70099481536
2451,122131.8273910599
2452,175204.56059079984
2453,83938.93495465146
2454,107855.40354033129
2455,121165.6737983501
2456,114342.06079679815
2457,110161.32448518065
2458,117307.95276020165
2459,93505.36360297083
2460,128017.95958090507
2461,104352.96882974518
2462,125240.75957239614
2463,112981.2710116987
2464,150830.22431890375
2465,139430.7808705603
2466,122375.9676119798
2467,146970.10896344803
2468,92073.95967933488
2469,100908.82408157438
2470,158812.20705514052
2471,190109.1283774775
2472,158074.44637306654
2473,100790.90995529329
2474,100150.28482346266
2475,212520.60018857528
2476,116504.77765196905
2477,120621.95139847675
2478,167239.4046092183
2479,118877.2026419268
2480,140876.2260355969
2481,125199.91813075758
2482,122583.29764433013
2483,111814.40103425783
2484,121628.99886994416
2485,116563.90189993099
2486,155003.11387713457
2487,184963.53044060853
2488,165432.93783954138
2489,168340.4773408395
2490,154926.85623755865
2491,95026.05851293854
2492,183002.5652152608
2493,150095.8836909519
2494,155372.51829422155
2495,111059.85336177716
2496,235876.85330066225
2497,152281.92412001974
2498,102605.48783901084
2499,105530.90311186838
2500,115886.00178561853
2501,130558.32593156547
2502,150912.2370670282
2503,107195.83987467136
2504,199323.4981107439
2505,210896.91864539045
2506,269873.0081388511
2507,298948.4724314502
2508,272232.54537993815
2509,234855.997564175
2510,239390.38451640264
2511,191288.69877564238
2512,209353.91324356824
2513,209091.33148040774
2514,255059.62119979484
2515,149062.9054579969
2516,167852.97639848824
2517,134068.04555384416
2518,149602.08641904942
2519,223993.89689749142
2520,210868.76274858016
2521,201766.93952006235
2522,221544.80478552546
2523,129755.96813006225
2524,139267.0893202422
2525,135132.31201445175
2526,138170.8843499393
2527,128717.71691508395
2528,123520.81492711746
2529,138028.72825894767
2530,117483.94992296766
2531,230051.80442972304
2532,224882.59392794286
2533,204453.92340383178
2534,250689.07092621687
2535,292238.9733534298
2536,246705.54405987784
2537,241610.79550573748
2538,190512.40898830027
2539,186976.2205382009
2540,194267.33579956167
2541,199839.68862004808
2542,169806.47160252396
2543,124811.2787544264
2544,118141.90003391406
2545,138656.64994088208
2546,141105.02501679686
2547,139008.70443270897
2548,144617.88146062227
2549,146814.8919116169
2550,947853.5263505039
2551,130747.34448285763
2552,113466.09381640292
2553,85076.56674831828
2554,112389.35466422304
2555,122665.04116243355
2556,97411.177647372
2557,103191.92220026998
2558,149264.7634528301
2559,131516.06729137924
2560,140721.0868456605
2561,140525.02011241394
2562,133387.02339545812
2563,148871.68426720807
2564,184698.77486369736
2565,124200.96516206271
2566,150584.59700356724
2567,122438.65522336385
2568,215641.2860613306
2569,197561.40786720358
2570,112860.01262845208
2571,188125.04900704217
2572,142222.57575182684
2573,237880.96047763954
2574,250263.87712366958
2575,120785.6407941371
2576,119350.8973802443
2577,145545.79515674643
2578,84526.30910445427
2579,69451.51027999597
2580,115838.70994637925
2581,98629.76207777785
2582,103131.71194344954
2583,224176.82790064337
2584,168113.7842829523
2585,191699.60048553292
2586,217664.5617592691
2587,194429.6981757551
2588,131055.3178057
2589,145132.67936447135
2590,211820.49887470665
2591,221808.85271946236
2592,226612.2213471212
2593,255381.51408687758
2594,182332.70253290757
2595,210390.28592742753
2596,306658.9558621664
2597,198489.04509495874
2598,250727.32596130559
2599,364840.89896431897
2600,145698.35046256246
2601,136527.54832905805
2602,85576.68877369074
2603,84755.87674734755
2604,81932.58373920416
2605,88136.70582970734
2606,143717.67445684035
2607,170889.85084364127
2608,204876.5697841133
2609,148516.03620384782
2610,102363.10108612788
2611,148696.16461656737
2612,149826.39159624715
2613,117467.59301359089
2614,117420.55158816546
2615,140868.11488553317
2616,145046.47597603832
2617,182641.61159285088
2618,232706.67897005557
2619,209943.30064147746
2620,170207.21911671216
2621,185722.4348826828
2622,186932.2711998654
2623,262497.4971159229
2624,288699.8959872022
2625,310928.97650098015
2626,166250.3806193738
2627,175357.3456831762
2628,387920.9948372932
2629,462408.8391257878
2630,335382.27366063156
2631,456495.4096063848
2632,385999.0705252965
2633,294778.8783034568
2634,400276.15410427464
2635,161351.29229208778
2636,192441.99968554854
2637,178485.22005717419
2638,242569.156347212
2639,186548.3995004326
2640,144862.61756104938
2641,107275.60887678101
2642,169135.74846123572
2643,111471.77715317534
2644,122620.36198659573
2645,99395.74130666412
2646,96222.1467100444
2647,101678.15072630857
2648,136907.35645234337
2649,137023.47798155286
2650,123149.13159606216
2651,141614.03692662713
2652,398431.30354295496
2653,286059.5563206962
2654,268849.5876906088
2655,368539.3259293732
2656,337393.06891562504
2657,338687.74724068417
2658,306565.38525420177
2659,301144.3513067891
2660,339066.5123037278
2661,339039.3512336162
2662,360298.8764892913
2663,288823.2682433093
2664,289259.90019210044
2665,326552.588777244
2666,293852.0700486027
2667,187843.0486052411
2668,194211.7634190329
2669,190046.40816718707
2670,285984.8167894937
2671,192351.5421447371
2672,190771.670602957
2673,198907.2567049387
2674,184477.5843920964
2675,169087.5265114049
2676,208577.101063192
2677,195392.56362834355
2678,243575.21769677897
2679,268715.782836397
2680,287568.87676538434
2681,392815.7244004064
2682,314072.50641709176
2683,430050.0169167829
2684,304530.3031474822
2685,319109.7136856141
2686,257879.32960838123
2687,287407.6647037291
2688,232555.0139912726
2689,208478.46274046216
2690,378638.59857976227
2691,189555.3331522661
2692,147171.6592825556
2693,202241.04115124326
2694,157736.37120510815
2695,196675.61526514954
2696,188569.43344711608
2697,175655.65155882403
2698,178648.74557489145
2699,173692.45981609492
2700,161688.3257678955
2701,156869.02104730697
2702,121405.56703903148
2703,125752.28319089182
2704,145048.8275557807
2705,116212.48746318546
2706,112207.07744086673
2707,117129.98515200568
2708,121711.84711237875
2709,105182.85404771425
2710,118691.64732828258
2711,307794.600427927
2712,365406.3903358408
2713,184090.7652013055
2714,158704.93734448127
2715,168526.00549919013
2716,156522.1415940281
2717,190144.48559264856
2718,237007.90408756703
2719,146400.0587577987
2720,168602.4446773288
2721,127372.77162339432
2722,156068.86563371684
2723,156477.1428130153
2724,113744.75077560062
2725,120774.35268562433
2726,127047.88427800298
2727,178569.49724918717
2728,160506.80409509977
2729,140625.43328257956
2730,131196.37571746155
2731,112028.30095102117
2732,118389.58019287756
2733,158439.23310506233
2734,151688.23316149617
